id,source,url,text,relevant,save_motive,current_blocker,uncertainty_type,external_channel,workaround,segment_gender,segment_category,segment_price_tier,segment_occasion,severity,evidence_quote,confidence,provider
38e54f7b-4b9c-4074-ae10-d5108ab9e6aa,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Excellent shopping app with great deals, fast delivery, and a wide variety of fashion products. Highly recommended Love shopping on Myntra! The app is smooth, the collection is amazing, and deliveries are always on time. 💄🤩",False,,,,,,,,,,,,,groq
ffb09f62-b287-4747-bf4a-af889ea38c43,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,First order on Myntra. Fingers crossed 🤞,False,,,,,,,,,,,,,groq
9116bc59-005f-4c3f-a320-c7e9851e360b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Worst customer service ever. I have been following up for over a week, and my issue is still not resolved. The app itself shows the wrong order status. The delivery agent says Myntra has not accepted the delivery, so he cannot hand over my product. On the other hand, customer care keeps saying the issue will be resolved, but nothing has happened. They refuse to transfer my call to a senior representative, and the junior executives are unable to resolve the problem. They have only wasted my time",False,,,,,,,,,,,,,groq
63f3f4a0-1329-4d71-9919-6211c541ceff,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it's a very useful app for mom's.. shopping in peace is very important,False,,,,,,,,,,,,,groq
25f803f7-2c09-4b39-b920-9e5a217498e3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice app for online shopping,False,,,,,,,,,,,,,groq
332c3bf8-cb53-404f-9295-10d6ac9cba29,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Best shopping app for fashion lovers.,False,,,,,,,,,,,,,groq
00596cf8-4362-4459-a6c3-6ec53c8cd197,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,soft and comfortable fabric,False,,,,,,,,,,,,,groq
a0765c34-b2ff-4bec-b0e9-8d03740c2a34,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very good service by Myntra,False,,,,,,,,,,,,,groq
21495c5f-81da-48b9-a668-22a6186362a9,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good stuff with reasonable prices and quick delivery,False,,,,,,,,,,,,,groq
e6e5ff75-12d4-4dfb-98f5-6b026993c114,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,dude you are incapable of delivering on time you said it will be delivered on 13 then it moved to 16 now there is no date customer care has no answer for my problem is you can't then don't put deals lowky.,False,,,,,,,,,,,,,groq
f229b512-981c-496d-a39f-f78e8df94d14,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,It's literally too good app with good quality of things,False,,,,,,,,,,,,,groq
92466c86-91e9-4001-94bb-d2fa05066ea5,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,bhai bahut jyada useful h,False,,,,,,,,,,,,,groq
35c835f4-f66b-4fb5-9e7c-671471ef9591,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best watch but appear small on my wrist,True,styling_uncertainty,styling_uncertainty,styling,,,unclear,accessories,unclear,none,low,appear small on my wrist,medium,groq
21d9424e-5c66-4b6a-a483-d2bf9bcd1082,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,myntra is really good platform for cholths there is good quality cholths and I am a permanent customer on myntra so I proudly say you really trust on myntra and shop anything you need.,False,,,,,,,,,,,,,groq
1539e11e-d08f-40ba-b397-70605bd3a87e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"I am shopping in Myntra for many years for entire family. Getting good designs, good brands are affordable price.",False,,,,,,,,,,,,,groq
979cbbbe-318d-4b58-a80a-f171e684f1a0,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,when we get more time shopping they al time high increase price,True,price_waiting,price_waiting,price,,,unclear,unclear,unclear,none,low,high increase price,medium,groq
3fd617a6-10a2-4e44-a875-7328ec0cb9e9,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Actually I regularly use only Ajio this is the first time I am using Myntra it's is a nice experience.,False,,,,,,,,,,,,,groq
5bd06d77-c239-4def-848c-4e51b86ee1b6,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Everything is great but the platform charge is way too much. 23 rps per order is too much. Even if you are buying products worth rps 100 or 1000 they are charging 23rps per order. It would be good if it's under rps10.,True,other,other,none,,,unclear,unclear,unclear,none,medium,platform charge is way too much,medium,groq
d42901a6-1a0c-4373-b899-14d3f8584c6d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I am not able to getting myn cash,False,,,,,,,,,,,,,groq
d3893dfe-084a-4cb9-a6a1-c5abce5ec6f9,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Myntra app that I have been using last 1 year... outstanding products .. material is also good and quick delivery....and my shoping experience was too good 💯💯,False,,,,,,,,,,,,,groq
8207085c-1481-4ece-b1e2-fa789e6ba4d7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice and easy to handle this app,False,,,,,,,,,,,,,groq
ae0a1ced-05f1-40d7-8b2e-01d449fd9fc6,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very fantastic app for products any product to find very exact you fine 💘🤠,False,,,,,,,,,,,,,groq
6a15c06f-ba10-49a8-8382-c1138ac8f24b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,myntra is a very good app to buy your personal things thanks myntra there service is also excellent,False,,,,,,,,,,,,,groq
344965a0-0ef1-4ad4-865b-58159b0da68c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"nice clothes, and with premium quality and affordable price",False,,,,,,,,,,,,,groq
78c2f9fc-70d8-4a53-9b9f-af16dc3f65b9,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,excellent app for shopping,False,,,,,,,,,,,,,groq
451665d3-8da9-44a2-884d-0c3f48ac905d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"This used to be a good app, but now they make false promises to customers. They never deliver products within the promised delivery time. It's also very difficult to get in touch with them—their customer service is almost impossible to reach. Calls don't connect, and the chat support only offers preset options, so it's not helpful at all.",False,,,,,,,,,,,,,groq
217d5825-8d5c-4b84-916b-6a2500567a92,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"DON'T ORDER FROM THIS STUPID APP. I ordered some shirts, everything was okay, until the day it was supposed to be delivered, it said that the order was cancelled on my req, which I never did, I tried to call customer care, but the call never went through, even chatting didn't work. Wasted my time.",False,,,,,,,,,,,,,groq
d4b8e69d-d1e2-424a-bf16-0dfaeb447198,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very good product and low price,False,,,,,,,,,,,,,groq
c2a74abe-b167-4bb8-955e-791d0e4d0efa,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,easy to use and fantastic day by day,False,,,,,,,,,,,,,groq
d0609082-2b05-4f79-ba97-f6774deb8dd9,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,amazing experience on 1st time.,False,,,,,,,,,,,,,groq
8ea79a5d-43ee-4ce3-8e33-487ae260fd1d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,super comfortable but if ur size is 7 then order 8 size....Good day ahead,True,fit_size_uncertainty,,fit,,order 8 size,unclear,western,unclear,none,low,if ur size is 7 then order 8 size,medium,groq
cc938c50-7bfd-495e-8d01-e4c0164f03a4,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,worst experience - delivery date is 12july and i waited till 17th and then order got cancelled.....what about me time???,False,,,,,,,,,,,,,groq
666c645d-a2af-426a-9e06-3198bdbfb409,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I am so happy so Myntra products,False,,,,,,,,,,,,,groq
39b3fd99-6416-499e-badf-97bbd165c329,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best quality app for shopping,False,,,,,,,,,,,,,groq
aa36e260-4b7f-4dbc-8b1e-788fc4d65de1,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Good app interface, good products at reasonable pricing",False,,,,,,,,,,,,,groq
35e23f7c-ce02-4895-8a91-b263ac1ea732,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,fantastic app for fashion,False,,,,,,,,,,,,,groq
4fc94b83-2e7e-4d19-a2c7-76e18bdd38f7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Best for budget friendly shopping for every one Thank you myntra for super support for customers,False,,,,,,,,,,,,,groq
1e79dcf4-a065-4c9f-9879-0113efc8a9ee,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"very good myntra, thank you myntra",False,,,,,,,,,,,,,groq
b80d87f8-9d4f-48d2-b1a1-d8f0c762b40d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best app for not only clothes for every thing with fastest delivery,False,,,,,,,,,,,,,groq
f4027426-ece9-4a69-84ec-1b7499c05929,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,never shop from myntra....pehle to ye completely different product bhejte hai aur return bhi nahi le rahe customer care per call karo to kehte hai kuch nahi kar sakte,False,,,,,,,,,,,,,groq
be81d86f-2a9d-48e1-8502-cb2aa2ae87e0,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"this gives coupons,or myncash that makes me happy 😁",False,,,,,,,,,,,,,groq
94c4f82d-a1af-4458-8242-8bab3345452e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"nice quality and at an affordable price, huge collection",False,,,,,,,,,,,,,groq
9f1acb5e-d6af-4533-ada9-2114f9ea5e34,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"My order was stuck for 20 days with no updates. Despite multiple complaints and emails, Myntra failed to deliver it. Instead of resolving the issue, they simply cancelled my order and refunded the money. This was a complete waste of time and a very disappointing customer experience. I expected better service from a brand like Myntra.",False,,,,,,,,,,,,,groq
a9453983-0eb0-4776-a703-edd49f4c8ba2,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best place with good discount,False,,,,,,,,,,,,,groq
33d97d4f-3c45-407a-8d5f-303e60e67557,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,online shopping ki best aap hy. or trusted hy.go & download.,False,,,,,,,,,,,,,groq
fef14aef-a5e8-4b84-87c3-aa15f4be79de,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Very good products with prompt delivery. Thank you Myntra.,False,,,,,,,,,,,,,groq
b82d0610-6d01-483c-be24-674f1bccb0c8,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"its really good, the product are awesome, i never see like that app",False,,,,,,,,,,,,,groq
c4198ae5-7356-4bae-a341-e2368d0f6183,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,one of the most trusted platforms,False,,,,,,,,,,,,,groq
812f9007-e40d-48e3-8952-fffb8e75cf7b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best app for quality of the product.,False,,,,,,,,,,,,,groq
b7ce4a4d-30fe-42de-a6fb-647190651dab,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,💯 authentic product purchase you go myntra app,False,,,,,,,,,,,,,groq
c189b32d-167e-4c32-8954-7684cd2614f8,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,myntra is great to buy anything,False,,,,,,,,,,,,,groq
87614dd5-8343-4abc-938a-9e5ceb4efbcd,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,messho help us to shopping good,False,,,,,,,,,,,,,groq
a85beae2-cbe0-4646-a772-8907f505241a,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,really solid app and work great,False,,,,,,,,,,,,,groq
b6be8aa6-3edf-4124-8a81-73e31a94c1e0,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very good order experience,False,,,,,,,,,,,,,groq
5444fd3c-b156-45e2-9275-53d50c0bbca9,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,The hoodie is very good but the problem where it come to delivery as the parcel for late,True,,out_of_stock,availability,,,unclear,western,unclear,none,medium,parcel for late,low,groq
fa4911d6-dc0d-46b9-9850-231416060a89,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Many brands and a variety of categories,False,,,,,,,,,,,,,groq
7f12ac06-5fe3-4651-88da-2c29dda86ed3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Best app for buying fashion trendy outfits,False,,,,,,,,,,,,,groq
4930bc57-2b49-46d8-a669-de7d47ff54e7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,nice myntra and you good day 👍🏻👍🏻,False,,,,,,,,,,,,,groq
f1854c15-9be9-4bef-ada4-6d3807a4ec5b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,awesome experience with loads of discount on all top brands.😊,False,,,,,,,,,,,,,groq
e09133df-e818-4168-a9f3-170f9ddf62d3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,superb app good quality products,False,,,,,,,,,,,,,groq
341866f5-2172-4455-ac9d-9e81e88c8a76,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,everything is too good😊💯👍,False,,,,,,,,,,,,,groq
f5f2d16a-b7a3-442d-93f4-0f7166e5b73c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Great app and very easy to access.,False,,,,,,,,,,,,,groq
13baf839-4ad6-4ab3-972c-02bc8da459d3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Nice Cap 🧢 value for money 💰 Reasonable Price Fastest Delivery 🚚 Thank Myntra,False,,,,,,,,,,,,,groq
b2ad557a-8e7b-46ba-b180-5e3b9c12dc73,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it is the best shopping app ever. I get perfume at best price and quality. 👍🏻❤️,False,,,,,,,,,,,,,groq
16a99690-7905-4ac7-9f68-3202a82d97b3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,amazing fashion shopping app...must try guy's 🥳✨🫶🫶🫶🫶,False,,,,,,,,,,,,,groq
8ec95c1f-b07c-4384-9292-064a068d0288,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"such a worst user experience, just ordered something in this it's cost 288 they have cancelled it and returned 265 that too 48 hours",False,,,,,,,,,,,,,groq
b9bd971b-6b3a-4fc3-aab1-3c1d9fab6787,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice and rapidly reply to our need excellent 👍,False,,,,,,,,,,,,,groq
858e3818-b426-4352-91bd-e601de64962e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I've raised return 10 days back. still not picked up. customer care not reachable. call me option not working. chat says all executives are busy. worthless,False,,,,,,,,,,,,,groq
6d7e1615-4b00-4404-b99f-512a79f75d81,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"I did not like the service of this app at all, firstly I ordered something, I needed it very urgently, I wanted to order only for the trip, but it did not come on time, my mood got spoiled, I am not happy with this app.",False,,,,,,,,,,,,,groq
42448497-006a-4688-8c16-b6d61b1dc1af,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Nice quality and fastest delivery service,False,,,,,,,,,,,,,groq
da8b866c-caf2-4c3d-bee1-74fb4f7c7fb7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Update: Its gotten worse. Earlier the music in background would stop if a video played in a product page in myntra. However I was again able to restart the music in background. Now no matter how many times I press play on the background music, it does not start if I am on a product page with a video. No other app does that. Also the brand name on any product page is not clickable, so that all the products from any brand can be viewed.",False,,,,,,,,,,,,,groq
e29548e8-d01c-40f6-a846-08807ad1f620,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"worst quality products recently, Wrong discription of the product, misguiding consumer",False,,,,,,,,,,,,,groq
26feb9dc-9511-4276-a139-c687c32ed3fd,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best app for shopping I like this app,False,,,,,,,,,,,,,groq
5e04ef9f-3287-4b4b-ba2c-c2c24be11b95,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,one of the best collection in this app,False,,,,,,,,,,,,,groq
925086ec-a871-4abd-a83f-3aa9891b8419,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,the quality of the product is better than I expected...but it is my first order...so I can't guarantee about other orders 😅,False,,,,,,,,,,,,,groq
1f4c515e-118e-4a71-91fc-33317f8f5398,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,This app is just trying to scam ppl with their marketing gimmicks. I recently placed an order for a kurti and when I wanted to place a return it only showed exchange option. I didn't need the kurti as it was depreciating my look but they said I can't return it as it is only exchangeable! Now what should I do ? Waste of money and clothes for me. Next I'll surely refrain from buying from Myntra!,True,other,quality_authenticity_doubt,quality,none,,women,western,mid,none,high,depreciating my look,high,groq
c3036b8b-715f-4cbc-9cdc-9f2f003cfc94,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,this apps is very nice easy,False,,,,,,,,,,,,,groq
1dc77411-3ab2-45e9-b754-7cb4c823a9b3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,thank you myntra is too good quality thanks myntra,False,,,,,,,,,,,,,groq
afb3b019-0f1e-4307-9be9-096baaaa626e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I wanted a shirt and I ordered it from your website but you didn't deliver it on a specific date today I was going in a meeting and I ordered that shirt for the meeting but you didn't deliver it to me and you spoiled my day and I don't like this service you always do that with me and now I will never buy clothes from this app,False,,,,,,,,,,,,,groq
b6845adb-4ec9-4ef4-a0b8-4d0311147fff,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,plateform fee should be removed or to be decreased up to ₹5 per order like amazon etc. ₹23 is very high and unaffordable. thankyou.,False,,,,amazon,,,,,,,,,groq
4871b9eb-1a2d-4068-aad6-e9627d83705f,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Nice price and Nice Qality,False,,,,,,,,,,,,,groq
162540f2-0d69-409a-8e93-2e70ff4337e7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good experience with myntra but the bad thing is the platform fee every time i buy i have to pay 23 Rupees which was bad thing other apps platform fee is 10 but the is 23rs which was i think wrong they are doing.,False,,,,,,,,,,,,,groq
771b0421-e3bb-4c6e-b5c4-f5f3436d63b8,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it's better platform for shopping other than others,False,,,,,,,,,,,,,groq
8b8383a2-8792-4619-9c59-8e5e761ab78b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Nice service myntra save a lot of time for me,False,,,,,,,,,,,,,groq
598f45a7-80f0-4d24-ac01-2d314871e45c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,the best app for buying clothes maste of every brand,False,,,,,,,,,,,,,groq
2554389f-3c5a-4d9a-ba19-75ddee56964c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Very bad experience. I placed my order on 13th July, and today (17th July) is the promised delivery date. However, my order hasn't even been shipped yet. I couldn't get any proper response from customer support, and my calls are not being handled properly. This is completely unacceptable. Such poor service and a very disappointing experience.",False,,,,,,,,,,,,,groq
4b8f69ef-213a-4065-8f78-671a884ba511,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,a great experience and wonderful speed delivery and great beautiful product super price Mantra grateful online purchasing the great work delivery boy Mantra is the very very best online app 👌👌👌👌👌👌👌👌👌👌👌👌👌👌👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,False,,,,,,,,,,,,,groq
0cc63da0-d3ec-4c70-9a4e-c794fb79e379,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,everything good packaging from myantra Good delivery experience,False,,,,,,,,,,,,,groq
e4d01fdd-45b6-437e-98b8-89557f260fc5,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,great shoping experience.,False,,,,,,,,,,,,,groq
4cd52aae-9da5-4f2d-bb41-d7d655484624,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,awesome app for shopping 👍,False,,,,,,,,,,,,,groq
83a488d6-1482-4b53-806b-7272388d4add,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"BEST SHOPPING APP , YOU GET EVERY PRODUCT ACCORDING TO YOUR SEGMENTS.",False,,,,,,,,,,,,,groq
6bf0ecc1-ff02-4973-b9d8-f80b28e2f3c3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Showing genuine prices No scamming And more discounts,False,,,,,,,,,,,,,groq
4a31c7ad-a75e-408a-8bc8-348dc8f840f0,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Good service delivery on time,False,,,,,,,,,,,,,groq
5e94bd9e-4ff1-40a7-8ac9-1afa7b182543,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Quality of clothes is awesome nd also it's collections,False,,,,,,,,,,,,,groq
e221bee8-99d3-46c0-992b-b09355d0634c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Worst shopping experience ever. I placed my order 15 days ago, and it still hasn't been delivered. The customer service is extremely poor and keeps giving generic responses without resolving the issue. This level of delay and lack of support is completely unacceptable. I won't be shopping on Myntra again and would not recommend it to anyone.",False,,,,,,,,,,,,,groq
b7ec5513-d176-42cc-822f-159fb5823875,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice products in myntra,False,,,,,,,,,,,,,groq
f12489a7-6a4d-46f0-acd5-2c987e12a4aa,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"I came to the app to get the Batman backpack I've seen on Instagram and a couple other items. when I try to see the conversion of money because I am from the US nothing in the app helps you. this is my first time doing something like this so it was a little frustrating. but my biggest issue is not able to tell what the real prices are. even if I go to Google and put in exactly what the price is. Google will translate it saying like the backpack is $5,000 and I know that can be the case.",True,price_waiting,price_waiting,price,google_search,used Google to check prices,unclear,unclear,unclear,unclear,medium,not able to tell what the real prices are,medium,groq
bd692edd-0f30-42db-8cbd-55c102ad720e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best shopping 🛒🛍️ aap in play store 🏪,False,,,,,,,,,,,,,groq
50dd18d5-24cc-4433-b9d4-5512da58a2b7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very worthful . myntra is one of my favourite app,False,,,,,,,,,,,,,groq
c9ba749b-4e54-4a37-a7dc-3ac0e7368ab6,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"No complaints,No disappointments I just love the app❤️",False,,,,,,,,,,,,,groq
c857a69f-06d8-41b2-9dc2-c18c922720fc,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,quality is good... material is nice product compared to other brands.,False,,,,,,,,,,,,,groq
18ec98b4-40d5-4a2e-a315-cbff1625f06c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Pathetic delivery experience and feedback communication. I ordered a travel bag from Myntra. Delivery committed was delayed and now they said its delayed by 5 days and nobody called. customer case I think its BOT, just saying it will get deliver whenever I am calling. It was a birthday gift and birthday is already gone. very disappointed.",False,,,,,,,,,,,,,groq
2059acac-0da4-484e-b483-1631969f79b7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best website for quality shopping with fast delivery..thanks myntra,False,,,,,,,,,,,,,groq
b8ac1f13-c901-44f0-a9dd-fed4d2eb2ccc,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,excellent app good quality and branded products I love it...,False,,,,,,,,,,,,,groq
7d480d86-5a99-4f1e-b1cb-24ffe2d007c5,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Good Experience with myntra 🙂,False,,,,,,,,,,,,,groq
5bf6df31-4aec-4aa1-b3e9-3bae293a9024,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,have been ordering from myntra for a very long time now but I cancelled my order and did not receive my refund. never ordering form this app ever again.,False,,,,,,,,,,,,,groq
3521fb71-b94e-4d06-a399-8f407a47ffbb,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,this is the Best shopping aaap,False,,,,,,,,,,,,,groq
e228797d-87c3-40e7-ae80-c5f0b5d4b4ec,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"The Mynta app is highly intuitive, making it easy to browse the latest fashion trends and filter through various brands",False,,,,,,,,,,,,,groq
3541f883-d9f7-4d09-8972-08bdedde4be3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"i love myntra, because I use this app form 5 years, and i realised it's a very very good for customer 🤗🥰🥰",False,,,,,,,,,,,,,groq
5828bcb5-3a6c-4e6d-9b6b-d7857408d9d3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,order taken with total amount order delivered amount paid by me much more than the actual price of products that mentioned in invoice sent by seller. myntra not responding no answer. what staff is doing who will buy products. I am demanding refund but no response I had sent total proofs. but no response,False,,,,,,,,,,,,,groq
fc860e44-b3d5-49e3-ad67-7d3509000963,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Very trendy products with easy return and exchange options,False,,,,,,,,,,,,,groq
0c1a5f70-ff25-41da-9580-851714cae391,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"good quality product, good experience",False,,,,,,,,,,,,,groq
2ba4b25e-fd53-407e-8e58-2dd0510ceae6,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,this app never loses to amaze me. and their customer care service is fantastic and products can be found in low rate with good quality.,False,,,,,,,,,,,,,groq
808f03d1-0b34-4a92-a807-aaa268686005,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,awesome product app at an affordable price,False,,,,,,,,,,,,,groq
7efd55d7-adf4-46ba-8ae5-30b7d9a351f5,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best and cool clothing app 🤞🏻⭐,False,,,,,,,,,,,,,groq
769a54d6-f3f8-46bb-9306-b5b912e21704,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Nice Experience Superfast delivery,False,,,,,,,,,,,,,groq
34327c59-94f3-4c43-8b6b-7712235ceec2,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Fantastic aap having Good quality of product and fast delivery sevices .,False,,,,,,,,,,,,,groq
364f3318-78cb-434c-a3de-d323c9bfa840,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"very bad experience...order not match, wrong item delivered and time loss app😡",False,,,,,,,,,,,,,groq
56482a28-ff6c-40b4-949a-d63eccb6bd63,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,delivery person was very kind . and the product was as much i expected same as recieved 😭💗 Thanks myntra,False,,,,,,,,,,,,,groq
bfe31772-c338-4d33-94b3-445ee343324c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,fabric quality is very super 👌,False,,,,,,,,,,,,,groq
bc7134c8-a112-4457-a25b-93ec81eaa090,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,India's number 1 shopping app ❤️,False,,,,,,,,,,,,,groq
4f05a3a8-619f-4868-9ce1-658417bc2565,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Early delivery genuine product as shown in picture always,False,,,,,,,,,,,,,groq
85765e0c-d56d-4457-bbb9-81cc2b4e0538,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,this aap product quality is outstanding,False,,,,,,,,,,,,,groq
f547eb99-bd3c-470b-be24-2e745000e1ff,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very good experience myntra shopping app very good all product very reasonable price and fast delivery app myntra,False,,,,,,,,,,,,,groq
4ad6d351-6258-4b10-88ea-d0d83b8addf4,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,myntra is my most trusted platform for shopping,False,,,,,,,,,,,,,groq
9a5caf8e-d359-4d55-9ea6-4872f7a3d482,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice product amazing 🤩🤩,False,,,,,,,,,,,,,groq
9c1e8d1e-90d8-487a-8539-94ec3303af76,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice and I m soooooo happy this app,False,,,,,,,,,,,,,groq
06a50444-e4c5-4106-953d-101d5110cf04,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"very good service, provide with more fancy dresses in larger size 👌👌🥳🥳🏆🏆",False,,,,,,,,,,,,,groq
58b77b0b-9ca3-460f-a969-8a0a451f2eee,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,the absolute worst app for shopping. they steal your money and dont deliver the product. recommend everyone to not use it,False,,,,,,,,,,,,,groq
